File                                sources  ra_min      ra_max      dec_min     dec_max
GaiaSource_685107-685123.csv.fapec  524315   252.426074  254.882118  -34.227163  -32.799523
GaiaSource_685124-685136.csv.fapec  536490   253.828634  255.409629  -33.867980  -32.798762
GaiaSource_685137-685147.csv.fapec  535759   254.532832  255.935495  -33.330261  -32.443183
GaiaSource_685148-685161.csv.fapec  522216   253.301697  255.584342  -33.509483  -32.090383
GaiaSource_685162-685175.csv.fapec  535204   253.125412  255.234133  -32.973346  -31.738940
GaiaSource_685176-685196.csv.fapec  519240   251.017423  254.881900  -34.225386  -31.390178
GaiaSource_685197-685224.csv.fapec  508132   250.491889  253.124424  -33.508376  -32.092017
GaiaSource_685225-685252.csv.fapec  513342   250.314720  253.651888  -32.972876  -31.391145
GaiaSource_685253-685271.csv.fapec  529246   252.425067  254.530265  -32.440605  -31.040420
GaiaSource_685272-685295.csv.fapec  506361   251.719786  254.177806  -32.087698  -30.692910
GaiaSource_685296-685314.csv.fapec  529424   252.423389  256.287863  -32.796192  -30.001889
GaiaSource_685315-685324.csv.fapec  545392   255.235465  256.639758  -32.442119  -31.738640
GaiaSource_685325-685334.csv.fapec  561827   255.588019  257.343523  -32.089722  -31.214082
GaiaSource_685335-685345.csv.fapec  549601   255.059996  257.167016  -32.089566  -30.692703
GaiaSource_685346-685356.csv.fapec  531651   254.531820  255.936319  -31.912726  -31.039848
GaiaSource_685357-685367.csv.fapec  507440   254.883029  256.637762  -31.386790  -30.346563
GaiaSource_685368-685378.csv.fapec  532829   255.235652  257.694603  -31.387129  -30.001513
GaiaSource_685379-685393.csv.fapec  634901   256.641817  258.398318  -31.039127  -30.000948
GaiaSource_685394-685405.csv.fapec  659632   257.345307  258.749556  -30.517707  -29.485634
GaiaSource_685406-685418.csv.fapec  625868   255.938824  258.222384  -30.690153  -29.315128
GaiaSource_685419-685430.csv.fapec  597556   256.114178  258.046310  -29.999452  -29.142738
GaiaSource_685431-685441.csv.fapec  584444   254.357400  257.870629  -31.386916  -28.631221
GaiaSource_685442-685455.csv.fapec  505050   253.831097  255.233174  -31.212351  -30.001336
GaiaSource_685456-685467.csv.fapec  527047   254.531975  255.937026  -30.691229  -29.657417
GaiaSource_685468-685483.csv.fapec  522051   253.126702  255.584343  -30.689572  -29.313906
GaiaSource_685484-685498.csv.fapec  515020   253.477270  255.233120  -29.999173  -28.972431
GaiaSource_685499-685510.csv.fapec  531048   254.005623  256.640019  -29.999482  -28.631957
GaiaSource_685511-685521.csv.fapec  540912   255.235277  256.991712  -29.655705  -28.631670
GaiaSource_685522-685533.csv.fapec  585639   255.938509  257.342605  -29.141273  -28.122699
GaiaSource_685534-685546.csv.fapec  510209   254.532877  256.815438  -29.310376  -27.953408
GaiaSource_685547-685561.csv.fapec  543947   254.710191  256.640090  -28.630781  -27.616128
GaiaSource_685562-685588.csv.fapec  536602   249.612954  256.287150  -32.795607  -27.281615
GaiaSource_685589-685627.csv.fapec  515247   248.907471  251.716738  -32.085036  -30.346041
GaiaSource_685628-685657.csv.fapec  516496   249.966070  253.122730  -31.385841  -29.657407
GaiaSource_685658-685689.csv.fapec  504734   250.314042  252.770675  -30.690739  -28.972419
GaiaSource_685690-685744.csv.fapec  515176   247.504642  252.068694  -31.386262  -28.634397
GaiaSource_685745-685798.csv.fapec  516678   248.204211  251.716721  -29.999786  -27.955185
GaiaSource_685799-685838.csv.fapec  517613   248.909395  253.826816  -29.998144  -27.282670
GaiaSource_685839-685859.csv.fapec  511915   252.071590  254.530416  -29.312229  -27.955424
GaiaSource_685860-685888.csv.fapec  516017   251.721032  254.706017  -28.969529  -27.282067
GaiaSource_685889-685906.csv.fapec  504994   253.829074  255.584571  -28.459896  -27.282320
GaiaSource_685907-685925.csv.fapec  511501   253.478508  255.935887  -27.950722  -26.611225
GaiaSource_685926-685948.csv.fapec  498319   253.125988  255.233274  -27.613647  -26.277568
GaiaSource_685949-685984.csv.fapec  511178   250.843011  254.880528  -28.628625  -25.945360
GaiaSource_685985-686026.csv.fapec  502565   250.314919  253.826434  -27.782714  -25.948547
GaiaSource_686027-686062.csv.fapec  503443   251.720036  254.530114  -26.609568  -25.285486
GaiaSource_686063-686128.csv.fapec  502085   240.471808  253.827715  -35.677956  -24.624921
GaiaSource_686129-686209.csv.fapec  503958   240.296287  244.685288  -34.227940  -31.392823
GaiaSource_686210-686314.csv.fapec  500824   239.068382  243.278364  -34.045656  -30.696286
GaiaSource_686315-686403.csv.fapec  508380   240.645420  246.445021  -32.795199  -30.002282
GaiaSource_686404-686500.csv.fapec  510513   242.230077  247.499767  -31.381293  -28.636517
GaiaSource_686501-686630.csv.fapec  502232   238.014364  246.089673  -32.795456  -27.282578
GaiaSource_686631-686780.csv.fapec  504887   236.256704  241.871800  -31.735848  -28.632577
GaiaSource_686781-686933.csv.fapec  503890   237.311398  244.684160  -29.999021  -27.121217
GaiaSource_686934-687105.csv.fapec  506676   239.065344  247.851543  -29.995646  -24.626972
GaiaSource_687106-687199.csv.fapec  513423   246.095372  250.310845  -29.823751  -26.614708
GaiaSource_687200-687311.csv.fapec  510425   244.689777  249.605157  -28.625931  -25.946535
GaiaSource_687312-687411.csv.fapec  510148   246.095942  251.717322  -27.273660  -24.632343
GaiaSource_687412-687480.csv.fapec  504113   249.613012  253.120823  -25.943958  -23.644557
GaiaSource_687481-687639.csv.fapec  509659   243.986709  252.068285  -27.273568  -22.025656
GaiaSource_687640-687899.csv.fapec  506646   241.877278  248.899246  -26.602721  -22.026548
GaiaSource_687900-688120.csv.fapec  506486   244.691481  250.310184  -23.965526  -19.795969
GaiaSource_688121-688148.csv.fapec  502684   179.999286  247.846052  -66.440344  -19.477006
GaiaSource_688149-688172.csv.fapec  516037   179.999754  185.293594  -65.695481  -64.201083
GaiaSource_688173-688195.csv.fapec  514579   181.304948  186.520099  -64.947758  -63.450046
GaiaSource_688196-688229.csv.fapec  508968   185.071316  189.999391  -64.572727  -62.701138
GaiaSource_688230-688266.csv.fapec  520428   179.999416  189.727268  -64.944562  -61.944613
GaiaSource_688267-688289.csv.fapec  507666   179.999972  184.998616  -64.197781  -62.698770
GaiaSource_688290-688317.csv.fapec  510239   179.999900  184.863680  -64.010528  -62.135020
GaiaSource_688318-688355.csv.fapec  511536   183.601875  189.472712  -63.444861  -61.191615
GaiaSource_688356-688384.csv.fapec  505031   184.739548  190.549826  -63.445816  -60.435050
GaiaSource_688385-688446.csv.fapec  502598   189.475445  194.204184  -63.257470  -60.625382
GaiaSource_688447-688487.csv.fapec  513422   193.024475  197.996764  -61.942491  -59.679663
GaiaSource_688488-688520.csv.fapec  521698   189.292865  197.558864  -61.943248  -58.920677
GaiaSource_688521-688548.csv.fapec  517652   189.117948  193.499087  -61.377668  -59.678811
GaiaSource_688549-688573.csv.fapec  501843   189.001153  193.169150  -60.810255  -59.110446
GaiaSource_688574-688603.csv.fapec  519843   191.929949  197.141841  -60.434151  -58.541358
GaiaSource_688604-688631.csv.fapec  506707   192.859361  196.939715  -59.676568  -57.781606
GaiaSource_688632-688658.csv.fapec  516299   179.998698  196.550599  -63.448188  -57.402999
GaiaSource_688659-688691.csv.fapec  514143   179.994703  184.735476  -62.694833  -61.190217
GaiaSource_688692-688717.csv.fapec  501374   182.308874  186.921745  -61.940317  -60.436948
GaiaSource_688718-688742.csv.fapec  505655   184.557183  188.997871  -61.188779  -59.681171
GaiaSource_688743-688773.csv.fapec  513155   179.999986  188.779981  -61.941722  -58.922081
GaiaSource_688774-688809.csv.fapec  512801   179.999813  184.499657  -61.565498  -59.682894
GaiaSource_688810-688847.csv.fapec  521055   179.998076  186.583208  -60.622191  -58.921661
GaiaSource_688848-688883.csv.fapec  514833   184.286546  188.569679  -59.676609  -58.160853
GaiaSource_688884-688915.csv.fapec  516667   186.279496  191.926575  -60.431733  -57.404038
GaiaSource_688916-688947.csv.fapec  505801   188.573903  192.854702  -59.674845  -58.161618
GaiaSource_688948-688981.csv.fapec  507727   190.468120  196.361995  -58.918510  -57.210962
GaiaSource_688982-689023.csv.fapec  511516   192.275019  196.265797  -58.158694  -55.877148
GaiaSource_689024-689065.csv.fapec  511808   188.228940  192.270711  -58.919269  -56.639243
GaiaSource_689066-689116.csv.fapec  508005   188.184789  195.650596  -57.584712  -55.492514
GaiaSource_689117-689162.csv.fapec  516537   191.740657  199.754296  -60.432734  -54.341147
GaiaSource_689163-689188.csv.fapec  508093   197.352012  201.426358  -59.676894  -58.162426
GaiaSource_689189-689217.csv.fapec  508110   197.145051  202.233043  -59.296943  -57.401277
GaiaSource_689218-689250.csv.fapec  523427   200.692587  204.543027  -58.728244  -56.639052
GaiaSource_689251-689291.csv.fapec  506476   196.746765  203.996676  -58.917630  -55.878011
GaiaSource_689292-689326.csv.fapec  511215   196.365852  200.452516  -58.158510  -56.640205
GaiaSource_689327-689377.csv.fapec  519756   197.599005  203.475649  -57.398005  -55.110365
GaiaSource_689378-689428.csv.fapec  517533   199.568282  207.048139  -57.397277  -54.344125
GaiaSource_689429-689478.csv.fapec  516953   203.479147  208.721729  -56.634961  -54.343059
GaiaSource_689479-689544.csv.fapec  534329   203.102356  209.999503  -55.871986  -52.803669
GaiaSource_689545-689621.csv.fapec  522176   202.500132  208.796664  -55.295792  -52.613389
GaiaSource_689622-689689.csv.fapec  517552   196.000975  208.647534  -57.396345  -51.261736
GaiaSource_689690-689750.csv.fapec  518126   195.654614  202.497175  -56.636029  -54.149570
GaiaSource_689751-689828.csv.fapec  524144   195.162554  202.379879  -55.870540  -52.804808
GaiaSource_689829-689925.csv.fapec  521714   195.002635  203.870696  -54.724922  -51.262796
GaiaSource_689926-690023.csv.fapec  523345   201.605840  207.684501  -53.952885  -50.483577
GaiaSource_690024-690137.csv.fapec  519316   200.774162  207.163895  -52.798403  -49.316946
GaiaSource_690138-690202.csv.fapec  526213   179.998911  206.421506  -60.433802  -48.147650
GaiaSource_690203-690241.csv.fapec  519743   179.997956  185.293168  -59.676519  -57.401902
GaiaSource_690242-690295.csv.fapec  514784   184.092552  188.179008  -58.729286  -56.257503
GaiaSource_690296-690342.csv.fapec  518406   179.999739  187.908583  -58.918451  -55.876545
GaiaSource_690343-690400.csv.fapec  512357   179.999609  187.824731  -57.778330  -55.110486
GaiaSource_690401-690464.csv.fapec  507154   183.914563  191.737595  -57.398036  -54.344608
GaiaSource_690465-690542.csv.fapec  511251   187.826639  194.997525  -56.445124  -53.574742
GaiaSource_690543-690623.csv.fapec  508727   187.502276  194.689370  -55.867513  -52.803665
GaiaSource_690624-690705.csv.fapec  510933   179.999443  194.397574  -57.398315  -51.259887
GaiaSource_690706-690770.csv.fapec  512289   179.999980  186.628374  -56.634655  -54.342156
GaiaSource_690771-690846.csv.fapec  506663   179.999951  187.498276  -55.871412  -52.804970
GaiaSource_690847-690937.csv.fapec  507128   179.999991  187.198084  -55.107178  -51.645796
GaiaSource_690938-691043.csv.fapec  509579   185.296619  193.841521  -54.334796  -50.483246
GaiaSource_691044-691184.csv.fapec  510261   186.924477  193.581322  -52.800574  -48.927938
GaiaSource_691185-691302.csv.fapec  517163   191.455571  200.766297  -54.337986  -48.150127
GaiaSource_691303-691436.csv.fapec  518235   193.849811  200.372644  -52.789946  -48.928238
GaiaSource_691437-691587.csv.fapec  522835   197.341406  205.708426  -51.251250  -46.576872
GaiaSource_691588-691712.csv.fapec  578080   193.782301  204.822735  -51.250578  -45.002053
GaiaSource_691713-691892.csv.fapec  519800   192.859374  199.281134  -51.060643  -46.574862
GaiaSource_691893-692119.csv.fapec  525288   194.213751  203.998582  -48.140334  -43.414130
GaiaSource_692120-692274.csv.fapec  531224   198.002561  212.397206  -54.340633  -41.815666
GaiaSource_692275-692370.csv.fapec  536209   208.238479  214.612105  -52.799584  -49.704842
GaiaSource_692371-692479.csv.fapec  532878   207.695159  213.327394  -52.027797  -48.146700
GaiaSource_692480-692577.csv.fapec  519574   213.335096  218.567411  -51.255062  -47.359244
GaiaSource_692578-692694.csv.fapec  517412   212.148809  217.893023  -49.698357  -46.378978
GaiaSource_692695-692818.csv.fapec  522290   206.670483  217.079249  -51.253116  -44.999785
GaiaSource_692819-692966.csv.fapec  530264   205.719591  212.138068  -49.700578  -45.785156
GaiaSource_692967-693129.csv.fapec  523583   207.933178  215.999797  -48.137475  -43.411443
GaiaSource_693130-693292.csv.fapec  517471   210.006125  220.342053  -48.134834  -41.812470
GaiaSource_693293-693427.csv.fapec  518659   216.011013  221.997862  -46.568767  -43.410551
GaiaSource_693428-693584.csv.fapec  522117   216.888445  224.465504  -44.991015  -41.813073
GaiaSource_693585-693766.csv.fapec  525405   215.708855  224.998769  -44.989534  -38.683823
GaiaSource_693767-693981.csv.fapec  518818   213.753711  219.373228  -44.595466  -39.652503
GaiaSource_693982-694237.csv.fapec  517632   215.164107  222.182335  -41.805964  -36.617349
GaiaSource_694238-694455.csv.fapec  539322   204.003085  220.251532  -48.137125  -35.689328
GaiaSource_694456-694702.csv.fapec  523540   205.086746  213.744632  -44.991309  -40.230862
GaiaSource_694703-695006.csv.fapec  525267   202.506243  212.333485  -44.985435  -38.698671
GaiaSource_695007-695362.csv.fapec  515890   203.909398  215.505639  -41.805822  -35.699436
GaiaSource_695363-695701.csv.fapec  512624   210.941507  219.369296  -40.225657  -34.234109
GaiaSource_695702-696143.csv.fapec  513716   208.139541  217.965334  -38.679425  -32.799195
GaiaSource_696144-696386.csv.fapec  513394   180.000035  216.560890  -54.335640  -30.007043
GaiaSource_696387-696521.csv.fapec  509458   179.999949  186.920202  -52.800883  -49.704831
GaiaSource_696522-696698.csv.fapec  509677   183.334324  192.850991  -51.248295  -46.966551
GaiaSource_696699-696897.csv.fapec  511573   180.000025  192.516507  -51.252237  -45.001875
GaiaSource_696898-697115.csv.fapec  506468   179.999935  189.308008  -49.698870  -44.999708
GaiaSource_697116-697394.csv.fapec  514728   186.003425  195.514234  -48.137317  -41.816706
GaiaSource_697395-697683.csv.fapec  516878   192.000705  201.963861  -46.567677  -41.816960
GaiaSource_697684-698055.csv.fapec  519161   191.253170  202.493919  -44.989745  -38.690805
GaiaSource_698056-698458.csv.fapec  516924   180.000030  199.678173  -48.137959  -35.690833
GaiaSource_698459-698807.csv.fapec  512692   179.999977  191.246323  -46.569162  -40.241095
GaiaSource_698808-699246.csv.fapec  513919   179.998991  189.829724  -44.989517  -37.932106
GaiaSource_699247-699779.csv.fapec  519364   182.818361  196.869174  -41.802516  -34.236919
GaiaSource_699780-700445.csv.fapec  523483   185.628004  203.890419  -41.806605  -30.008078
GaiaSource_700446-700929.csv.fapec  527473   199.517326  208.116438  -41.013011  -32.806692
GaiaSource_700930-701539.csv.fapec  527725   196.882475  210.934748  -38.485385  -30.005619
GaiaSource_701540-702228.csv.fapec  518818   202.503533  213.742974  -34.226941  -27.283903
GaiaSource_702229-703045.csv.fapec  529600   192.667004  210.920472  -35.666207  -24.639305
GaiaSource_703046-704043.csv.fapec  536022   191.257889  208.112587  -31.386083  -22.035882
GaiaSource_704044-704615.csv.fapec  527021   196.880260  227.809619  -41.803740  -19.477322
GaiaSource_704616-704822.csv.fapec  520745   222.191939  229.214628  -40.219279  -35.690835
GaiaSource_704823-705074.csv.fapec  519506   220.786013  230.620163  -38.678301  -32.802837
GaiaSource_705075-705381.csv.fapec  513549   219.380861  227.809530  -37.167050  -32.094448
GaiaSource_705382-705697.csv.fapec  513719   222.194752  233.433924  -35.674311  -30.012214
GaiaSource_705698-705968.csv.fapec  516633   227.819807  236.245227  -33.327721  -28.639990
GaiaSource_705969-706346.csv.fapec  512895   225.005429  234.834684  -32.789369  -27.281050
GaiaSource_706347-706757.csv.fapec  512023   216.567627  233.433048  -35.684199  -24.627256
GaiaSource_706758-707257.csv.fapec  513210   213.758319  224.988187  -32.795099  -27.284327
GaiaSource_707258-707825.csv.fapec  513457   214.465810  227.808488  -29.990394  -24.626736
GaiaSource_707826-708423.csv.fapec  512447   219.391772  230.618258  -27.274755  -22.031454
GaiaSource_708424-708791.csv.fapec  511035   222.200007  239.059498  -29.997320  -19.472936
GaiaSource_708792-709048.csv.fapec  507946   234.146753  241.865021  -27.276237  -23.323498
